"","N1","N2","N3","T1","T2","T3","U1","U2","U3","U87"
"hsa-miR-4748_2146",0,0,0,0,0,0,0,0,1.04005620704392,0
"hsa-mir-199a-1_2147",18570.4447724642,20493.2058417205,23058.8966690665,6828.32664976162,6332.51919235889,6126.36679585567,13.7747506579804,21.241847947438,68.6437096648988,30.3146654167588
"hsa-miR-199a-5p_2148",8641.26188664744,9755.7801310591,11139.4360876264,3928.48848137298,3598.04376515806,3354.01394875871,3.24111780187773,11.1799199723358,30.1616300042737,10.6992936765031
"hsa-miR-199a-3p_2149",9906.24895987087,10711.4218542481,11914.1812278441,2898.58064966861,2731.63785325354,2768.49055558526,10.5336328561026,10.0619279751022,38.4820796606251,19.6153717402557
"hsa-mir-6793_2150",2.41409746798364,3.2504820516634,1.31983839900787,2.93421034673611,2.83757394728554,0,1.62055890093887,0,2.08011241408784,1.78321561275052
"hsa-miR-6793-5p_2151",1.20704873399182,2.16698803444227,1.31983839900787,2.51503744005953,1.89171596485702,0,1.62055890093887,0,1.04005620704392,1.78321561275052
"hsa-miR-6793-3p_2152",1.20704873399182,1.08349401722113,0,0.419172906676588,0.945857982428512,0,0,0,1.04005620704392,0
"hsa-mir-6886_2153",0,0,0,2.09586453338294,1.89171596485702,3.08983320935855,0.810279450469433,1.11799199723358,1.04005620704392,0
"hsa-miR-6886-5p_2154",0,0,0,1.25751872002976,1.89171596485702,0.772458302339638,0,1.11799199723358,1.04005620704392,0
"hsa-miR-6886-3p_2155",0,0,0,0.838345813353176,0,2.31737490701891,0.810279450469433,0,0,0
"hsa-mir-7974_2156",289.691696158037,530.912068438356,250.769295811496,702.533791589961,505.088162616825,506.732646334802,187.174553058439,163.226831596102,146.647925193193,197.936933015307
"hsa-miR-7974_2157",289.691696158037,530.912068438356,250.769295811496,702.533791589961,505.088162616825,506.732646334802,187.174553058439,163.226831596102,146.647925193193,197.936933015307
"hsa-mir-5684_2158",0,4.33397606888454,0,0,0,0,0.810279450469433,0,0,0
"hsa-miR-5684_2159",0,4.33397606888454,0,0,0,0,0.810279450469433,0,0,0
"hsa-mir-6794_2160",0,0,2.63967679801574,0.419172906676588,0,0,0,0,0,0
"hsa-miR-6794-5p_2161",0,0,0,0,0,0,0,0,0,0
"hsa-miR-6794-3p_2162",0,0,2.63967679801574,0.419172906676588,0,0,0,0,0,0
"hsa-mir-5695_2163",0,0,2.63967679801574,0.838345813353176,0,0,0.810279450469433,1.11799199723358,0,1.78321561275052
"hsa-miR-5695_2164",0,0,2.63967679801574,0.419172906676588,0,0,0.810279450469433,1.11799199723358,0,1.78321561275052
"hsa-mir-6515_2165",12.0704873399182,15.1689162410959,3.95951519702361,3.3533832534127,1.89171596485702,4.63474981403783,3.24111780187773,8.94393597786863,7.28039344930745,3.56643122550103
"hsa-miR-6515-5p_2166",6.0352436699591,8.66795213776908,3.95951519702361,2.51503744005953,1.89171596485702,3.86229151169819,2.4308383514083,6.70795198340147,5.2002810352196,1.78321561275052
"hsa-miR-6515-3p_2167",7.24229240395092,6.50096410332681,0,1.25751872002976,0,1.54491660467928,0.810279450469433,2.23598399446716,2.08011241408784,1.78321561275052
"hsa-mir-24-2_2168",32870.3511240653,21177.9740606043,36060.6247376931,15288.4934252152,13632.6511007421,11294.8852968102,34013.1004923554,43913.6076593377,28907.3222185787,7601.84815715545
"hsa-miR-24-3p_2169",31289.117282536,19849.6103954912,34713.069732306,14571.7077547982,12929.8786197978,10609.7147826349,32003.6074551912,41755.8831046769,26725.2842962006,7043.70167036454
"hsa-miR-24-2-5p_2170",1537.78008710558,1285.02390442427,1321.15823740688,676.125898469336,655.479581822959,655.817098686352,1967.35850573978,2105.17893079083,2140.43567409639,540.314330663407
"hsa-mir-27a_2171",31944.5447450935,33377.0332004971,29731.9996144503,21390.812600613,20588.4907035214,22166.4634439382,42253.6425036295,47420.7485546595,47486.8863012113,18729.1135807187
"hsa-miR-27a-5p_2172",3861.34890003983,2706.5680550184,2976.23558976275,1101.58639874607,997.88017146208,955.530919994132,2212.06289978155,1998.96969105364,2115.47432512733,3008.28473871012
"hsa-miR-27a-3p_2173",28046.9843830339,30641.2108070137,26737.2862871015,20240.6021446924,19558.4513606568,21168.4473173154,40001.0656313245,45381.5311517054,45333.9699526304,15667.332373626
"hsa-mir-23a_2174",18850.4800787503,17512.5138003452,22732.8965845116,13366.585648103,13712.1031712661,17203.4188514061,28114.2660929379,25499.1614729035,24194.8275444627,20993.7974089118
"hsa-miR-23a-5p_2175",30.1762183497955,8.66795213776908,34.3157983742047,5.44924778679564,14.1878697364277,11.5868745350946,26.7392218654913,34.6577519142409,21.8411803479223,3.56643122550103
"hsa-miR-23a-3p_2176",18805.8192755926,17488.6769319663,22685.3824021473,13355.6871525294,13689.4025796879,17186.4247687546,28082.6651943696,25461.1497449975,24163.6258582514,20988.4477620736
"hsa-mir-181c_2177",322.282011975816,315.29675901135,318.081054160897,126.171044909653,97.4233721901367,101.964495908832,451.325653911474,442.724830904497,418.102595231656,272.831988750829
"hsa-miR-181c-5p_2178",103.806191123297,107.265907704892,92.388687930551,30.1804492807143,29.3215974552839,33.9881653029441,150.711977787314,162.108839598869,147.687981400237,14.2657249020041
"hsa-miR-181c-3p_2179",218.47582085252,208.030851306458,225.692366230346,95.9905956289386,68.1017747348529,67.9763306058881,300.613676124159,280.615991305628,270.414613831419,258.566263848825
"hsa-mir-181d_2180",708.537606853199,637.094482126027,787.943524207699,292.163515953582,307.403844289266,321.342653773289,1193.54163054147,1289.04477281032,1274.0688536288,435.104609511126
"hsa-miR-181d-5p_2181",704.916460651223,636.010988108806,787.943524207699,291.744343046905,307.403844289266,319.79773716861,1189.49023328913,1289.04477281032,1268.86857259358,435.104609511126
"hsa-miR-181d-3p_2182",1.20704873399182,0,0,0,0,0,2.4308383514083,0,5.2002810352196,0
"hsa-mir-1199_2183",0,0,0,0,0,0,0,0,0,0
"hsa-miR-1199-5p_2184",0,0,0,0,0,0,0,0,0,0
"hsa-miR-1199-3p_2185",0,0,0,0,0,0,0,0,0,0
"hsa-mir-639_2186",0,0,0,2.93421034673611,3.78343192971405,2.31737490701891,0,0,0,0
"hsa-miR-639_2187",0,0,0,2.51503744005953,2.83757394728554,0.772458302339638,0,0,0,0
"hsa-mir-6795_2188",1.20704873399182,1.08349401722113,0,0,0,0,0,0,0,0
"hsa-miR-6795-5p_2189",0,1.08349401722113,0,0,0,0,0,0,0,0
"hsa-miR-6795-3p_2190",1.20704873399182,0,0,0,0,0,0,0,0,0
"hsa-mir-1470_2191",0,0,0,0,0,0,0,0,0,0
"hsa-miR-1470_2192",0,0,0,0,0,0,0,0,0,0
"hsa-mir-3188_2193",0,1.08349401722113,1.31983839900787,0,0.945857982428512,0.772458302339638,0.810279450469433,0,0,3.56643122550103
"hsa-miR-3188_2194",0,1.08349401722113,1.31983839900787,0,0,0.772458302339638,0.810279450469433,0,0,1.78321561275052
"hsa-mir-3189_2195",0,0,0,0.838345813353176,0,0,0,0,0,0
"hsa-miR-3189-3p_2196",0,0,0,0.838345813353176,0,0,0,0,0,0
"hsa-miR-3189-5p_2197",0,0,0,0,0,0,0,0,0,0
"hsa-mir-640_2198",0,0,0,0,0,0,0,0,0,0
"hsa-miR-640_2199",0,0,0,0,0,0,0,0,0,0
"hsa-mir-1270-1_2200",6.0352436699591,1.08349401722113,2.63967679801574,1.67669162670635,0.945857982428512,0.772458302339638,0,0,0,0
"hsa-miR-1270_2201",6.0352436699591,1.08349401722113,2.63967679801574,1.67669162670635,0.945857982428512,0.772458302339638,0,0,0,0
"hsa-mir-1270-2_2202",2.41409746798364,6.50096410332681,0,0.838345813353176,0.945857982428512,3.08983320935855,0,0,0,0
"hsa-miR-1270_2203",2.41409746798364,6.50096410332681,0,0.838345813353176,0.945857982428512,3.08983320935855,0,0,0,0
"hsa-mir-6887_2204",0,0,0,0,0,0,0,0,0,0
"hsa-miR-6887-5p_2205",0,0,0,0,0,0,0,0,0,0
"hsa-miR-6887-3p_2206",0,0,0,0,0,0,0,0,0,0
"hsa-mir-5196_2207",0,0,0,1.25751872002976,0.945857982428512,0,0,0,0,0
"hsa-miR-5196-5p_2208",0,0,0,0,0,0,0,0,0,0
"hsa-miR-5196-3p_2209",0,0,0,1.25751872002976,0.945857982428512,0,0,0,0,0
"hsa-mir-4530_2210",0,0,0,0,0,0,0,0,0,0
"hsa-miR-4530_2211",0,0,0,0,0,0,0,0,0,0
"hsa-mir-6719_2212",0,0,0,0,0,0,0,0,0,0
"hsa-miR-6719-3p_2213",0,0,0,0,0,0,0,0,0,0
"hsa-mir-641_2214",56.7312904976156,46.5902427405088,51.473697561307,115.691722242738,112.557099908993,95.7848294901151,59.960679334738,46.9556638838103,57.2030913874156,135.524386569039
"hsa-miR-641_2215",50.6960468276565,44.4232547060665,51.473697561307,108.565782829236,110.665383944136,91.1500796760772,55.0990026319214,42.483695894876,56.1630351803717,121.258661667035
"hsa-mir-6796_2216",0,0,0,0.419172906676588,0.945857982428512,0,0,0,0,3.56643122550103
"hsa-miR-6796-5p_2217",0,0,0,0,0.945857982428512,0,0,0,0,3.56643122550103
"hsa-miR-6796-3p_2218",0,0,0,0.419172906676588,0,0,0,0,0,0
"hsa-mir-6797_2219",3.62114620197546,5.41747008610567,7.91903039404723,0.838345813353176,1.89171596485702,2.31737490701891,0.810279450469433,2.23598399446716,0,0
"hsa-miR-6797-5p_2220",0,2.16698803444227,2.63967679801574,0.838345813353176,0.945857982428512,0,0,1.11799199723358,0,0
"hsa-miR-6797-3p_2221",3.62114620197546,3.2504820516634,3.95951519702361,0,0.945857982428512,2.31737490701891,0.810279450469433,1.11799199723358,0,0
"hsa-mir-4323_2222",0,0,0,0,0,0,0,0,0,0
"hsa-miR-4323_2223",0,0,0,0,0,0,0,0,0,0
"hsa-mir-8077_2224",0,0,0,0,0,0,0,0,0,0
"hsa-miR-8077_2225",0,0,0,0,0,0,0,0,0,0
"hsa-mir-4531_2226",1.20704873399182,1.08349401722113,0,0.419172906676588,0,0,0,1.11799199723358,0,0
"hsa-miR-4531_2227",1.20704873399182,0,0,0.419172906676588,0,0,0,1.11799199723358,0,0
"hsa-mir-8085_2228",0,0,0,0,0,0,0,0,0,0
"hsa-miR-8085_2229",0,0,0,0,0,0,0,0,0,0
"hsa-mir-6088_2230",0,0,0,0,0,0,0,0,0,0
"hsa-miR-6088_2231",0,0,0,0,0,0,0,0,0,0
"hsa-mir-330_2232",780.960530892708,667.432314608219,733.830149848377,20.9586453338294,25.5381655255698,14.6767077444531,21.8775451626747,16.7698799585037,17.6809555197467,41.0139590932619
"hsa-miR-330-5p_2233",53.1101442956401,53.0912068438356,60.7125663543621,2.51503744005953,5.67514789457107,0.772458302339638,0.810279450469433,3.35397599170074,3.12016862113176,12.4825092892536
"hsa-miR-330-3p_2234",725.436289129084,614.341107764384,671.797745095007,18.4436078937699,19.8630176309987,13.9042494421135,21.0672657122052,13.4159039668029,14.5607868986149,28.5314498040083
"hsa-mir-642a_2235",0,2.16698803444227,5.27935359603149,29.3421034673611,34.9967453498549,27.808498884227,9.72335340563319,20.1238559502044,17.6809555197467,12.4825092892536
"hsa-miR-642a-5p_2236",0,2.16698803444227,3.95951519702361,10.4793226669147,17.0254436837132,10.8144162327549,4.05139725234716,8.94393597786863,9.36050586339529,8.91607806375259
"hsa-miR-642a-3p_2237",0,0,1.31983839900787,18.8627808004465,17.9713016661417,16.994082651472,5.67195615328603,11.1799199723358,8.32044965635137,3.56643122550103
"hsa-mir-642b_2238",0,2.16698803444227,5.27935359603149,29.3421034673611,34.9967453498549,27.808498884227,9.72335340563319,20.1238559502044,17.6809555197467,12.4825092892536
"hsa-miR-642b-3p_2239",0,2.16698803444227,3.95951519702361,10.4793226669147,17.0254436837132,10.8144162327549,4.05139725234716,8.94393597786863,9.36050586339529,8.91607806375259
"hsa-miR-642b-5p_2240",0,0,1.31983839900787,18.8627808004465,17.9713016661417,16.994082651472,5.67195615328603,11.1799199723358,8.32044965635137,3.56643122550103
"hsa-mir-769_2241",2481.69219708718,1743.34187370881,2081.38515523541,2571.20660955419,2120.61359660472,1753.48034631098,2971.29474487141,2521.07195376172,2483.65422242088,3700.17239645732
"hsa-miR-769-5p_2242",2428.58205279154,1696.7516309683,2031.23129607311,2512.10322971279,2054.40353783473,1673.14468286766,2848.13226840006,2421.57066600793,2381.72871413058,3646.67592807481
"hsa-miR-769-3p_2243",26.5550721478201,32.504820516634,36.9554751722204,46.1090197344247,50.1304730687111,64.8864973965296,76.1662683441267,70.4334958257154,81.1243841494258,44.5803903187629
"hsa-mir-320e_2244",1.20704873399182,2.16698803444227,2.63967679801574,3.77255616008929,4.72928991214256,2.31737490701891,1.62055890093887,1.11799199723358,2.08011241408784,1.78321561275052
"hsa-miR-320e_2245",1.20704873399182,2.16698803444227,2.63967679801574,3.77255616008929,4.72928991214256,2.31737490701891,1.62055890093887,1.11799199723358,2.08011241408784,1.78321561275052
"hsa-mir-3190_2246",7.24229240395092,2.16698803444227,3.95951519702361,2.51503744005953,0,0.772458302339638,0.810279450469433,1.11799199723358,2.08011241408784,3.56643122550103
"hsa-miR-3190-5p_2247",2.41409746798364,1.08349401722113,0,0.419172906676588,0,0,0,0,0,0
"hsa-miR-3190-3p_2248",4.82819493596728,1.08349401722113,3.95951519702361,2.09586453338294,0,0.772458302339638,0.810279450469433,1.11799199723358,2.08011241408784,3.56643122550103
"hsa-mir-3191_2249",7.24229240395092,2.16698803444227,3.95951519702361,2.51503744005953,0,0.772458302339638,0.810279450469433,1.11799199723358,2.08011241408784,3.56643122550103
"hsa-miR-3191-3p_2250",2.41409746798364,1.08349401722113,0,0.419172906676588,0,0,0,0,0,0
"hsa-miR-3191-5p_2251",4.82819493596728,1.08349401722113,3.95951519702361,2.09586453338294,0,0.772458302339638,0.810279450469433,1.11799199723358,2.08011241408784,3.56643122550103
"hsa-mir-6798_2252",0,0,0,0,0,1.54491660467928,0.810279450469433,0,0,0
"hsa-miR-6798-5p_2253",0,0,0,0,0,1.54491660467928,0.810279450469433,0,0,0
"hsa-miR-6798-3p_2254",0,0,0,0,0,0,0,0,0,0
"hsa-mir-4324_2255",1.20704873399182,0,0,0.419172906676588,0,0,0,0,0,0
"hsa-miR-4324_2256",1.20704873399182,0,0,0.419172906676588,0,0,0,0,0,0
"hsa-mir-150_2257",1.20704873399182,57.4251829127202,3.95951519702361,1.25751872002976,2.83757394728554,1.54491660467928,0,0,0,5.34964683825155
"hsa-miR-150-5p_2258",1.20704873399182,54.1747008610567,3.95951519702361,0.838345813353176,2.83757394728554,1.54491660467928,0,0,0,5.34964683825155
"hsa-miR-150-3p_2259",0,3.2504820516634,0,0.419172906676588,0,0,0,0,0,0
"hsa-mir-5088_2260",1.20704873399182,1.08349401722113,0,0.419172906676588,0.945857982428512,0.772458302339638,0,3.35397599170074,0,0
"hsa-miR-5088-5p_2261",1.20704873399182,1.08349401722113,0,0.419172906676588,0,0.772458302339638,0,3.35397599170074,0,0
"hsa-miR-5088-3p_2262",0,0,0,0,0.945857982428512,0,0,0,0,0
"hsa-mir-6799_2263",0,1.08349401722113,0,0.838345813353176,1.89171596485702,0.772458302339638,0.810279450469433,1.11799199723358,1.04005620704392,0
"hsa-miR-6799-5p_2264",0,0,0,0,0.945857982428512,0,0,0,1.04005620704392,0
"hsa-miR-6799-3p_2265",0,1.08349401722113,0,0.838345813353176,0.945857982428512,0.772458302339638,0.810279450469433,0,0,0
"hsa-mir-6800_2266",0,1.08349401722113,0,0.838345813353176,0.945857982428512,1.54491660467928,0,1.11799199723358,0,0
"hsa-miR-6800-5p_2267",0,1.08349401722113,0,0.419172906676588,0,0,0,1.11799199723358,0,0
"hsa-miR-6800-3p_2268",0,0,0,0.419172906676588,0.945857982428512,0.772458302339638,0,0,0,0
"hsa-mir-4749_2269",0,2.16698803444227,1.31983839900787,0,2.83757394728554,1.54491660467928,0,0,0,0
"hsa-miR-4749-5p_2270",0,2.16698803444227,1.31983839900787,0,1.89171596485702,0,0,0,0,0
"hsa-miR-4749-3p_2271",0,0,0,0,0.945857982428512,1.54491660467928,0,0,0,0
"hsa-mir-4750_2272",0,2.16698803444227,1.31983839900787,3.77255616008929,0,3.86229151169819,0.810279450469433,0,2.08011241408784,1.78321561275052
"hsa-miR-4750-5p_2273",0,2.16698803444227,1.31983839900787,3.77255616008929,0,3.86229151169819,0.810279450469433,0,2.08011241408784,1.78321561275052
"hsa-miR-4750-3p_2274",0,0,0,0,0,0,0,0,0,0
"hsa-mir-4751_2275",0,0,0,0,0,0,0,0,0,0
"hsa-miR-4751_2276",0,0,0,0,0,0,0,0,0,0
"hsa-mir-8074_2277",0,0,0,0,0,0,0,0,0,0
"hsa-miR-8074_2278",0,0,0,0,0,0,0,0,0,0
"hsa-mir-99b_2279",46102.0193460836,31158.0374532282,36711.3050684039,33136.0374456909,28635.8504180232,24284.5441089535,48730.2061512317,45658.7931670193,43983.9769958874,33790.1526460095
"hsa-miR-99b-5p_2280",43517.7280066071,29352.9364205378,34615.4016907795,31190.2368128982,26998.5702504394,22767.4360031585,45722.4488310891,42797.8516460986,41098.8610775476,31033.3013086972
"hsa-miR-99b-3p_2281",2585.49838821048,1805.10103269041,2097.22321602351,1947.8964973261,1639.17188354861,1517.88056409739,3015.04983519676,2860.94152092073,2884.07586213279,2756.8513373123
"hsa-let-7e_2282",11952.196563987,8943.15961814325,11944.5375110212,8900.29832746399,9278.8668076237,8372.67553905933,11514.8812706211,11097.1885645405,12246.6618379422,10440.7274126543
"hsa-let-7e-5p_2283",11710.7868171886,8719.95985059569,11643.6143560474,8667.23819135181,9080.23663131371,8134.75838193872,11227.2320657045,10771.8528933455,11852.4805354725,10214.259029835
"hsa-let-7e-3p_2284",235.374503128405,222.116273530333,293.004124579747,219.646603098532,188.225738503274,229.420115794872,279.546410411954,317.509727214336,382.740684192163,222.901951593815
"hsa-mir-125a_2285",16499.1491449342,16196.0685694215,23821.7632636931,20243.9555279458,22349.6782668033,22066.0438646341,24647.0803243792,31298.185962554,36704.623602787,7676.74321289098
"hsa-miR-125a-5p_2286",16187.7305715643,15976.1192839256,23570.9939678816,19918.6773523648,22031.8699847073,21750.8808772795,24284.0751305689,30948.2544674199,36375.9658413611,7396.77836168915
"hsa-miR-125a-3p_2287",275.207111350135,197.195911134247,232.291558225385,260.725547952838,237.410353589556,242.551906934646,273.874454258668,253.784183372022,248.573433483497,249.650185785072
"hsa-mir-6801_2288",0,1.08349401722113,0,0,0.945857982428512,0.772458302339638,1.62055890093887,1.11799199723358,3.12016862113176,0
"hsa-miR-6801-5p_2289",0,0,0,0,0.945857982428512,0,0,0,2.08011241408784,0
"hsa-miR-6801-3p_2290",0,1.08349401722113,0,0,0,0.772458302339638,0.810279450469433,1.11799199723358,1.04005620704392,0
"hsa-mir-643_2291",6.0352436699591,3.2504820516634,1.31983839900787,5.03007488011905,10.4044378067136,6.95212472105674,4.05139725234716,5.58995998616789,4.16022482817568,12.4825092892536
"hsa-miR-643_2292",6.0352436699591,3.2504820516634,1.31983839900787,5.03007488011905,8.51272184185661,6.1796664187171,4.05139725234716,5.58995998616789,4.16022482817568,1.78321561275052
"hsa-mir-512-1_2293",0,0,0,0,0,0,0,0,0,0
"hsa-miR-512-5p_2294",0,0,0,0,0,0,0,0,0,0
"hsa-miR-512-3p_2295",0,0,0,0,0,0,0,0,0,0
"hsa-mir-512-2_2296",1.20704873399182,0,0,0,0,0,0,0,0,1.78321561275052
"hsa-miR-512-5p_2297",0,0,0,0,0,0,0,0,0,0
"hsa-miR-512-3p_2298",1.20704873399182,0,0,0,0,0,0,0,0,1.78321561275052
"hsa-mir-1323_2299",0,0,0,0,0.945857982428512,0,0.810279450469433,1.11799199723358,1.04005620704392,0
"hsa-miR-1323_2300",0,0,0,0,0.945857982428512,0,0.810279450469433,1.11799199723358,1.04005620704392,0
"hsa-mir-498_2301",0,0,0,0,0.945857982428512,0,0,0,1.04005620704392,0
"hsa-miR-498_2302",0,0,0,0,0.945857982428512,0,0,0,0,0
"hsa-mir-520e_2303",0,0,0,0,0,0,0,0,0,0
"hsa-miR-520e_2304",0,0,0,0,0,0,0,0,0,0
"hsa-mir-515-1_2305",0,0,0,0,0,0,0,0,0,0
"hsa-miR-515-5p_2306",0,0,0,0,0,0,0,0,0,0
"hsa-miR-515-3p_2307",0,0,0,0,0,0,0,0,0,0
"hsa-mir-519e_2308",0,0,0,0,0,0,0,0,0,0
"hsa-miR-519e-5p_2309",0,0,0,0,0,0,0,0,0,0
"hsa-miR-519e-3p_2310",0,0,0,0,0,0,0,0,0,0
"hsa-mir-520f_2311",0,0,0,0,0,0,0.810279450469433,0,0,0
"hsa-miR-520f-3p_2312",0,0,0,0,0,0,0.810279450469433,0,0,0
"hsa-miR-520f-5p_2313",0,0,0,0,0,0,0,0,0,0
"hsa-mir-515-2_2314",0,0,0,0,0,0,0,0,0,0
"hsa-miR-515-5p_2315",0,0,0,0,0,0,0,0,0,0
"hsa-miR-515-3p_2316",0,0,0,0,0,0,0,0,0,0
"hsa-mir-519c_2317",0,0,0,0.419172906676588,0,0.772458302339638,0,0,0,0
"hsa-miR-519c-5p_2318",0,0,0,0.419172906676588,0,0.772458302339638,0,0,0,0
"hsa-miR-519c-3p_2319",0,0,0,0,0,0,0,0,0,0
"hsa-mir-1283-1_2320",0,0,0,6.70676650682541,13.2420117539992,12.3593328374342,0,0,0,0
"hsa-miR-1283_2321",0,0,0,6.70676650682541,13.2420117539992,12.3593328374342,0,0,0,0
"hsa-mir-520a_2322",0,0,0,0,0,0.772458302339638,2.4308383514083,0,0,1.78321561275052
"hsa-miR-520a-5p_2323",0,0,0,0,0,0.772458302339638,0.810279450469433,0,0,0
"hsa-miR-520a-3p_2324",0,0,0,0,0,0,1.62055890093887,0,0,1.78321561275052
"hsa-mir-526b_2325",0,0,0,0,0,0,3.24111780187773,2.23598399446716,0,0
"hsa-miR-526b-5p_2326",0,0,0,0,0,0,3.24111780187773,2.23598399446716,0,0
"hsa-miR-526b-3p_2327",0,0,0,0,0,0,0,0,0,0
"hsa-mir-519b_2328",0,0,0,0.419172906676588,0,0.772458302339638,0,0,0,0
"hsa-miR-519b-5p_2329",0,0,0,0.419172906676588,0,0.772458302339638,0,0,0,0
"hsa-miR-519b-3p_2330",0,0,0,0,0,0,0,0,0,0
"hsa-mir-525_2331",0,0,0,0,0,0,0.810279450469433,0,0,0
"hsa-miR-525-5p_2332",0,0,0,0,0,0,0.810279450469433,0,0,0
"hsa-miR-525-3p_2333",0,0,0,0,0,0,0,0,0,0
"hsa-mir-523_2334",0,0,0,0,0,0,0,0,0,0
"hsa-miR-523-5p_2335",0,0,0,0,0,0,0,0,0,0
"hsa-miR-523-3p_2336",0,0,0,0,0,0,0,0,0,0
"hsa-mir-518f_2337",0,0,0,0,0,0,0,0,0,0
"hsa-miR-518f-5p_2338",0,0,0,0,0,0,0,0,0,0
"hsa-miR-518f-3p_2339",0,0,0,0,0,0,0,0,0,0
"hsa-mir-520b_2340",0,0,0,0,0,1.54491660467928,0,0,0,0
"hsa-miR-520b_2341",0,0,0,0,0,0,0,0,0,0
"hsa-mir-518b_2342",0,0,0,0,0,0,0.810279450469433,0,0,0
"hsa-miR-518b_2343",0,0,0,0,0,0,0.810279450469433,0,0,0
"hsa-mir-526a-1_2344",0,0,0,0,0,0,0,0,0,0
"hsa-miR-526a_2345",0,0,0,0,0,0,0,0,0,0
"hsa-mir-520c_2346",0,0,0,0,0.945857982428512,0,0,0,0,0
"hsa-miR-520c-5p_2347",0,0,0,0,0.945857982428512,0,0,0,0,0
"hsa-miR-520c-3p_2348",0,0,0,0,0,0,0,0,0,0
"hsa-mir-518c_2349",0,0,0,0,0,0,0,0,0,0
"hsa-miR-518c-5p_2350",0,0,0,0,0,0,0,0,0,0
"hsa-miR-518c-3p_2351",0,0,0,0,0,0,0,0,0,0
"hsa-mir-524_2352",0,0,0,0,0,0,0,0,0,0
"hsa-miR-524-5p_2353",0,0,0,0,0,0,0,0,0,0
"hsa-miR-524-3p_2354",0,0,0,0,0,0,0,0,0,0
"hsa-mir-517a_2355",0,0,0,0.419172906676588,0,0,0.810279450469433,0,0,0
"hsa-miR-517-5p_2356",0,0,0,0,0,0,0,0,0,0
"hsa-miR-517a-3p_2357",0,0,0,0.419172906676588,0,0,0.810279450469433,0,0,0
"hsa-mir-519d_2358",0,0,0,0,0,0.772458302339638,0.810279450469433,0,0,0
"hsa-miR-519d-3p_2359",0,0,0,0,0,0.772458302339638,0.810279450469433,0,0,0
"hsa-miR-519d-5p_2360",0,0,0,0,0,0,0,0,0,0
"hsa-mir-521-2_2361",0,0,0,0.419172906676588,0.945857982428512,0,0,0,0,0
"hsa-miR-521_2362",0,0,0,0.419172906676588,0.945857982428512,0,0,0,0,0
"hsa-mir-520d_2363",0,0,0,0.419172906676588,0,0,0,0,0,0
"hsa-miR-520d-5p_2364",0,0,0,0,0,0,0,0,0,0
"hsa-miR-520d-3p_2365",0,0,0,0,0,0,0,0,0,0
"hsa-mir-517b_2366",0,1.08349401722113,0,0,0,0,1.62055890093887,1.11799199723358,0,0
"hsa-miR-517-5p_2367",0,0,0,0,0,0,0,0,0,0
"hsa-miR-517b-3p_2368",0,1.08349401722113,0,0,0,0,1.62055890093887,1.11799199723358,0,0
"hsa-mir-520g_2369",0,0,0,0,0,0,0,0,0,0
"hsa-miR-520g-3p_2370",0,0,0,0,0,0,0,0,0,0
"hsa-miR-520g-5p_2371",0,0,0,0,0,0,0,0,0,0
"hsa-mir-516b-2_2372",0,0,0,0,0,0,0,0,0,0
"hsa-miR-516b-5p_2373",0,0,0,0,0,0,0,0,0,0
"hsa-miR-516b-3p_2374",0,0,0,0,0,0,0,0,0,0
"hsa-mir-526a-2_2375",0,0,0,0,0,0,0,0,0,0
"hsa-miR-526a_2376",0,0,0,0,0,0,0,0,0,0
"hsa-mir-518e_2377",0,0,0,0.419172906676588,0,0.772458302339638,0.810279450469433,0,0,0
"hsa-miR-518e-5p_2378",0,0,0,0.419172906676588,0,0.772458302339638,0.810279450469433,0,0,0
"hsa-miR-518e-3p_2379",0,0,0,0,0,0,0,0,0,0
"hsa-mir-518a-1_2380",0,0,0,0,0,0,0,0,0,0
"hsa-miR-518a-5p_2381",0,0,0,0,0,0,0,0,0,0
"hsa-miR-518a-3p_2382",0,0,0,0,0,0,0,0,0,0
"hsa-mir-518d_2383",0,0,0,0,0,0,0,0,0,0
"hsa-miR-518d-5p_2384",0,0,0,0,0,0,0,0,0,0
"hsa-miR-518d-3p_2385",0,0,0,0,0,0,0,0,0,0
"hsa-mir-516b-1_2386",0,0,0,0,0,0.772458302339638,0,1.11799199723358,1.04005620704392,0
"hsa-miR-516b-5p_2387",0,0,0,0,0,0.772458302339638,0,1.11799199723358,1.04005620704392,0
"hsa-miR-516b-3p_2388",0,0,0,0,0,0,0,0,0,0
"hsa-mir-518a-2_2389",0,0,0,0,0,0,0,0,0,0
"hsa-miR-518a-5p_2390",0,0,0,0,0,0,0,0,0,0
"hsa-miR-518a-3p_2391",0,0,0,0,0,0,0,0,0,0
"hsa-mir-517c_2392",0,0,1.31983839900787,0,0,0,0,0,0,0
"hsa-miR-517-5p_2393",0,0,0,0,0,0,0,0,0,0
"hsa-miR-517c-3p_2394",0,0,1.31983839900787,0,0,0,0,0,0,0
"hsa-mir-520h_2395",0,0,0,0,0,0,0,0,0,0
"hsa-miR-520h_2396",0,0,0,0,0,0,0,0,0,0
"hsa-mir-521-1_2397",0,0,0,0.419172906676588,0,0.772458302339638,0,0,0,0
"hsa-miR-521_2398",0,0,0,0.419172906676588,0,0,0,0,0,0
